Date,Price,Open,High,Low,Change %
2021-06-09,52.093,52.093,52.093,52.093,0.06%
2021-06-10,52.133,52.133,52.133,52.133,0.08%
2021-06-11,52.72,52.72,52.72,52.72,1.13%
2021-06-14,52.87,52.87,52.87,52.87,0.29%
2021-06-15,53.182,53.182,53.182,53.182,0.59%
2021-06-16,53.163,53.163,53.163,53.163,-0.04%
2021-06-17,53.324,53.324,53.324,53.324,0.30%
2021-06-18,53.936,53.936,53.936,53.936,1.15%
2021-06-21,53.501,53.501,53.501,53.501,-0.81%
2021-06-22,53.927,53.927,53.927,53.927,0.80%
2021-06-24,53.88,53.88,53.88,53.88,-0.09%
2021-06-25,53.952,53.952,53.952,53.952,0.13%
2021-06-28,54.369,54.369,54.369,54.369,0.77%
2021-06-29,54.678,54.678,54.678,54.678,0.57%
2021-06-30,54.782,54.782,54.782,54.782,0.19%
2021-07-01,54.691,54.691,54.691,54.691,-0.17%
2021-07-02,55.111,55.111,55.111,55.111,0.77%
2021-07-05,55.248,55.248,55.248,55.248,0.25%
2021-07-06,55.42,55.42,55.42,55.42,0.31%
2021-07-07,55.622,55.622,55.622,55.622,0.36%
2021-07-08,55.646,55.646,55.646,55.646,0.04%
2021-07-09,55.441,55.441,55.441,55.441,-0.37%
2021-07-12,55.785,55.785,55.785,55.785,0.62%
2021-07-13,55.849,55.849,55.849,55.849,0.12%
2021-07-14,55.984,55.984,55.984,55.984,0.24%
2021-07-15,56.115,56.115,56.115,56.115,0.23%
2021-07-16,56.042,56.042,56.042,56.042,-0.13%
2021-07-19,55.869,55.869,55.869,55.869,-0.31%
2021-07-20,55.475,55.475,55.475,55.475,-0.70%
2021-07-21,55.988,55.988,55.988,55.988,0.92%
2021-07-22,56.061,56.061,56.061,56.061,0.13%
2021-07-23,56.629,56.629,56.629,56.629,1.01%
2021-07-26,57.17,57.17,57.17,57.17,0.96%
2021-07-27,57.151,57.151,57.151,57.151,-0.03%
2021-07-28,57.088,57.088,57.088,57.088,-0.11%
